make,price,body_type,type,mileage,gearbox,fuel_type,seller,engine_size,cylinders,fuel_consumption,empty_weight,model,location,age,power,owner
Ford,36990,Coupe,Used,31800.0,Manual,Benzine,Dealer,2300,4.0,6.2,1659.0,Mustang,IT,4.0,317,first_owner
Ford,55800,Coupe,Employee's car,21574.0,Automatic,Benzine,Dealer,5038,8.0,11.8,1659.0,Mustang,DE,1.0,450,first_owner
Ford,39299,Coupe,Used,20661.0,Manual,Benzine,Dealer,2300,4.0,6.757105659757972,1659.0,Mustang,FR,6.0,450,first_owner
Ford,59999,Coupe,Used,26478.0,Automatic,Benzine,Dealer,4951,4.0,6.757105659757972,1659.0,Mustang,FR,3.0,457,first_owner
Ford,15800,Coupe,Used,31959.0,Manual,Benzine,Dealer,4,4.0,6.757105659757972,1659.0,Mustang,AT,43.0,116,other_owner
Ford,59480,Coupe,Used,1200.0,Automatic,Benzine,Dealer,5038,8.0,11.8,1831.0,Mustang,DE,0.0,450,first_owner
Ford,37900,Coupe,Used,69000.0,Automatic,Benzine,Dealer,4,4.0,6.757105659757972,1659.0,Mustang,IT,4.0,315,first_owner
Ford,54490,Coupe,Pre-registered,50.0,Manual,Benzine,Dealer,5038,8.0,12.2,1819.0,Mustang,DE,0.0,450,first_owner
Ford,32000,Coupe,Used,89000.0,Manual,Benzine,Dealer,2261,4.0,6.757105659757972,1620.0,Mustang,IT,5.0,317,other_owner
Ford,28890,Coupe,Used,89000.0,Automatic,Benzine,Dealer,4951,8.0,11.4,1659.0,Mustang,DE,9.0,446,first_owner
Ford,35500,Coupe,Used,90000.0,Automatic,Benzine,Private seller,4951,8.0,6.757105659757972,1732.0,Mustang,DE,5.0,421,other_owner
Ford,32900,Coupe,Used,15000.0,Automatic,Benzine,Dealer,2261,4.0,9.8,1653.0,Mustang,IT,7.0,317,other_owner
Ford,36700,Coupe,Used,50100.0,Automatic,Benzine,Dealer,2261,4.0,9.8,1617.0,Mustang,IT,5.0,317,first_owner
Ford,59900,Coupe,Used,48000.0,Manual,Benzine,Dealer,5400,8.0,6.757105659757972,1659.0,Mustang,IT,9.0,900,first_owner
Ford,7950,Coupe,Used,87078.0,Automatic,Benzine,Dealer,3800,6.0,6.757105659757972,1436.0,Mustang,NL,20.0,193,other_owner
Ford,32900,Coupe,Used,40000.0,Automatic,Benzine,Dealer,2261,4.0,9.8,1653.0,Mustang,IT,4.0,317,first_owner
Ford,30000,Coupe,Used,73683.0,Automatic,Benzine,Dealer,2263,4.0,6.757105659757972,1659.0,Mustang,IT,7.0,245,first_owner
Ford,129900,Coupe,Used,100.0,Automatic,Benzine,Dealer,5200,4.0,6.757105659757972,1659.0,Mustang,ES,2.0,749,first_owner
Ford,125000,Coupe,Used,1000.0,Automatic,Benzine,Dealer,5200,4.0,6.757105659757972,1659.0,Mustang,ES,2.0,760,first_owner
Ford,68500,Coupe,Used,24000.0,Manual,Benzine,Dealer,5800,4.0,6.757105659757972,1659.0,Mustang,ES,9.0,662,first_owner
Ford,145000,Coupe,Pre-registered,100.0,Automatic,Benzine,Dealer,5200,4.0,6.757105659757972,1659.0,Mustang,ES,1.0,760,first_owner
Ford,134900,Coupe,Used,100.0,Automatic,Benzine,Dealer,5200,4.0,6.757105659757972,1659.0,Mustang,ES,3.0,760,first_owner
Ford,68500,Coupe,Used,38000.0,Manual,Benzine,Dealer,5800,4.0,6.757105659757972,1659.0,Mustang,ES,9.0,662,first_owner
Ford,40818,Coupe,Used,18208.0,Automatic,Benzine,Dealer,5038,8.0,12.1,1659.0,Mustang,ES,3.0,457,first_owner
Ford,40818,Coupe,Used,18208.0,Automatic,Benzine,Dealer,5038,8.0,12.1,1659.0,Mustang,ES,3.0,457,first_owner
Ford,54995,Coupe,Used,22608.0,Manual,Benzine,Dealer,4,4.0,6.757105659757972,1659.0,Mustang,ES,12.0,557,first_owner
Ford,39990,Coupe,Used,32257.0,Automatic,Benzine,Dealer,5000,4.0,6.757105659757972,1659.0,Mustang,ES,3.0,457,first_owner
Ford,27745,Coupe,Used,149528.0,Manual,Benzine,Dealer,4606,8.0,11.8,1560.0,Mustang,NL,17.0,551,other_owner
Ford,69900,Coupe,Used,20000.0,Manual,Benzine,Dealer,5200,4.0,6.757105659757972,1659.0,Mustang,ES,6.0,533,first_owner
Ford,40818,Coupe,Used,18208.0,Automatic,Benzine,Dealer,5038,8.0,12.1,1659.0,Mustang,ES,3.0,457,first_owner
Ford,39990,Coupe,Used,32257.0,Automatic,Benzine,Dealer,5000,4.0,6.757105659757972,1659.0,Mustang,ES,3.0,457,first_owner
Ford,26000,Coupe,Used,49000.0,Manual,Benzine,Dealer,4,4.0,6.757105659757972,1659.0,Mustang,ES,11.0,400,other_owner
Ford,129900,Coupe,Pre-registered,75.0,Automatic,Benzine,Dealer,4,4.0,6.757105659757972,1659.0,Mustang,ES,1.0,760,first_owner
Ford,37999,Coupe,Used,39165.0,Manual,Benzine,Private seller,4951,8.0,12.1,1720.0,Mustang,DE,7.0,421,other_owner
Ford,40818,Coupe,Used,18208.0,Automatic,Benzine,Dealer,5038,8.0,12.1,1659.0,Mustang,ES,3.0,457,first_owner
Ford,86000,Coupe,Used,54951.0,Manual,Benzine,Dealer,6653,4.0,6.757105659757972,1659.0,Mustang,DE,57.0,430,other_owner
Ford,48500,Coupe,Used,32000.0,Automatic,Benzine,Dealer,5038,8.0,12.1,1659.0,Mustang,ES,2.0,457,first_owner
Ford,43900,Coupe,Used,17900.0,Manual,Benzine,Dealer,5038,8.0,12.4,1651.0,Mustang,ES,4.0,460,first_owner
Ford,48500,Coupe,Used,32000.0,Automatic,Benzine,Dealer,5038,8.0,12.1,1659.0,Mustang,ES,2.0,457,first_owner
Ford,69900,Coupe,Used,20000.0,Manual,Benzine,Dealer,4,4.0,6.757105659757972,1659.0,Mustang,ES,6.0,450,first_owner
Ford,49950,Coupe,Used,16300.0,Automatic,Benzine,Dealer,5038,4.0,12.1,1659.0,Mustang,DE,3.0,450,first_owner
Ford,47300,Coupe,Used,4140.0,Manual,Benzine,Dealer,4995,4.0,6.757105659757972,1659.0,Mustang,DE,1.0,461,first_owner
Ford,46500,Coupe,Used,29875.0,Manual,Benzine,Dealer,2261,4.0,6.757105659757972,1747.0,Mustang,BE,2.0,290,first_owner
Ford,36455,Coupe,Used,75000.0,Automatic,Benzine,Dealer,4951,4.0,8.6,1659.0,Mustang,ES,6.0,430,first_owner
Ford,42345,Coupe,Used,36000.0,Manual,Benzine,Dealer,4951,4.0,8.6,1659.0,Mustang,ES,3.0,460,first_owner
Ford,69900,Coupe,Used,9500.0,Manual,Benzine,Dealer,5400,8.0,12.9,1659.0,Mustang,DE,12.0,500,first_owner
Ford,20500,Coupe,Used,49000.0,Manual,Benzine,Dealer,4951,8.0,13.5,1651.0,Mustang,ES,7.0,419,other_owner
Ford,44500,Coupe,Used,13936.0,Automatic,Benzine,Dealer,2298,4.0,9.2,1659.0,Mustang,BE,4.0,290,first_owner
Ford,42500,Coupe,Used,30300.0,Manual,Benzine,Dealer,2521,4.0,9.4,1388.0,Focus,DE,12.0,305,other_owner
Ford,79900,Coupe,Used,30000.0,Manual,Benzine,Dealer,5200,4.0,6.757105659757972,1659.0,Mustang,ES,5.0,533,first_owner
Ford,61900,Coupe,Demonstration,6500.0,Manual,Benzine,Dealer,5038,4.0,12.6,1659.0,Mustang,DE,1.0,460,first_owner
Ford,140800,Coupe,Used,12360.0,Manual,Benzine,Dealer,5000,4.0,6.757105659757972,1659.0,Mustang,ES,2.0,662,first_owner
Ford,42125,Coupe,Used,61000.0,Automatic,Benzine,Dealer,4951,4.0,8.6,1659.0,Mustang,ES,4.0,460,first_owner
Ford,34499,Coupe,Used,22000.0,Manual,Benzine,Dealer,4606,4.0,6.757105659757972,1659.0,Mustang,ES,15.0,360,other_owner
Ford,129900,Coupe,Used,10800.0,Automatic,Benzine,Dealer,4,4.0,6.757105659757972,1659.0,Mustang,ES,1.0,760,first_owner
Ford,65000,Coupe,Pre-registered,10.0,Automatic,Benzine,Dealer,4,4.0,6.757105659757972,1659.0,Mustang,ES,0.0,460,first_owner
Ford,40818,Coupe,Used,18208.0,Automatic,Benzine,Dealer,5038,8.0,12.1,1659.0,Mustang,ES,3.0,457,first_owner
Ford,63000,Coupe,Used,26793.0,Automatic,Benzine,Dealer,4,4.0,6.757105659757972,1659.0,Mustang,ES,1.0,461,first_owner
Ford,35999,Coupe,Used,78793.0,Automatic,Benzine,Dealer,2300,4.0,9.9,1617.0,Mustang,ES,7.0,314,other_owner
Ford,24850,Coupe,Used,68000.0,Automatic,Benzine,Dealer,3720,4.0,6.757105659757972,1659.0,Mustang,DE,7.0,305,other_owner
Ford,46000,Coupe,Used,51000.0,Manual,Benzine,Dealer,4951,8.0,13.5,1651.0,Mustang,ES,6.0,419,first_owner
Ford,63000,Coupe,Used,26793.0,Automatic,Benzine,Dealer,4,4.0,6.757105659757972,1659.0,Mustang,ES,1.0,461,first_owner
Ford,14790,Coupe,Used,110900.0,Manual,Benzine,Dealer,4942,8.0,6.757105659757972,1659.0,Mustang,DE,27.0,228,first_owner
Ford,31460,Coupe,Used,157000.0,Automatic,Benzine,Dealer,3700,4.0,6.757105659757972,1659.0,Mustang,ES,6.0,305,first_owner
Ford,85000,Coupe,Used,8597.0,Automatic,Benzine,Dealer,4,4.0,6.757105659757972,1659.0,Mustang,ES,6.0,441,first_owner
Ford,45995,Coupe,Used,0.0,Manual,Benzine,Dealer,4,4.0,6.757105659757972,1659.0,Mustang,ES,5.0,417,first_owner
Ford,39900,Coupe,Used,25990.0,Manual,Benzine,Dealer,4,4.0,6.757105659757972,1659.0,Mustang,ES,15.0,340,other_owner
Ford,66890,Coupe,Pre-registered,5.0,Automatic,Benzine,Dealer,5000,4.0,6.757105659757972,1659.0,Mustang,ES,1.0,460,first_owner
Ford,32590,Coupe,Used,51542.0,Manual,Benzine,Dealer,2300,4.0,6.757105659757972,1659.0,Mustang,ES,6.0,310,first_owner
Ford,40990,Coupe,Used,29990.0,Automatic,Benzine,Dealer,5038,8.0,12.1,1659.0,Mustang,ES,4.0,457,first_owner
Ford,65000,Coupe,Pre-registered,10.0,Automatic,Benzine,Dealer,4,4.0,6.757105659757972,1659.0,Mustang,ES,0.0,460,first_owner
Ford,30690,Coupe,Used,46994.0,Automatic,Benzine,Dealer,2300,4.0,9.2,1659.0,Mustang,ES,7.0,314,other_owner
Ford,19900,Coupe,Used,155000.0,Automatic,Benzine,Dealer,4,4.0,6.757105659757972,1659.0,Mustang,ES,15.0,213,other_owner
Ford,40818,Coupe,Used,18208.0,Automatic,Benzine,Dealer,5038,8.0,12.1,1659.0,Mustang,ES,3.0,457,first_owner
Ford,94900,Coupe,Used,35000.0,Manual,Benzine,Dealer,5200,4.0,6.757105659757972,1659.0,Mustang,ES,3.0,533,first_owner
Ford,42890,Coupe,Used,20000.0,Automatic,Benzine,Dealer,4951,8.0,6.757105659757972,1659.0,Mustang,ES,3.0,419,first_owner
Ford,105600,Coupe,Used,19900.0,Manual,Benzine,Dealer,5200,4.0,6.757105659757972,1659.0,Mustang,ES,4.0,526,first_owner
Ford,99500,Coupe,Used,8500.0,Manual,Benzine,Dealer,5200,4.0,6.757105659757972,1659.0,Mustang,ES,3.0,533,first_owner
Ford,40818,Coupe,Used,18208.0,Automatic,Benzine,Dealer,5038,8.0,12.1,1659.0,Mustang,ES,3.0,457,first_owner
Ford,38995,Coupe,Used,73000.0,Manual,Benzine,Dealer,4951,8.0,13.5,1651.0,Mustang,ES,13.0,419,first_owner
Ford,40818,Coupe,Used,18208.0,Automatic,Benzine,Dealer,5038,8.0,12.1,1659.0,Mustang,ES,3.0,457,first_owner
Ford,40818,Coupe,Used,18208.0,Automatic,Benzine,Dealer,5038,8.0,12.1,1659.0,Mustang,ES,3.0,457,first_owner
Ford,50990,Coupe,Used,35857.0,Automatic,Benzine,Dealer,4951,8.0,6.757105659757972,1659.0,Mustang,ES,5.0,419,first_owner
Ford,14000,Coupe,Used,190000.0,Automatic,Benzine,Dealer,4,4.0,6.757105659757972,1659.0,Mustang,ES,17.0,450,other_owner
Ford,32590,Coupe,Used,51542.0,Manual,Benzine,Dealer,2300,4.0,6.757105659757972,1659.0,Mustang,ES,6.0,310,first_owner
Ford,65990,Coupe,Pre-registered,2.0,Manual,Benzine,Dealer,5000,4.0,6.757105659757972,1659.0,Mustang,ES,0.0,460,first_owner
Ford,89900,Coupe,Used,30000.0,Manual,Benzine,Dealer,5200,4.0,6.757105659757972,1659.0,Mustang,ES,3.0,533,first_owner
Ford,40818,Coupe,Used,18208.0,Automatic,Benzine,Dealer,5038,8.0,12.1,1659.0,Mustang,ES,3.0,457,first_owner
Ford,40490,Coupe,Used,21025.0,Automatic,Benzine,Dealer,5000,4.0,6.757105659757972,1659.0,Mustang,ES,4.0,417,first_owner
Ford,66890,Coupe,Pre-registered,5.0,Automatic,Benzine,Dealer,5000,4.0,6.757105659757972,1659.0,Mustang,ES,0.0,460,first_owner
Ford,40818,Coupe,Used,18208.0,Automatic,Benzine,Dealer,5038,8.0,12.1,1659.0,Mustang,ES,3.0,457,first_owner
Ford,29990,Coupe,Used,64736.0,Automatic,Benzine,Dealer,2300,4.0,9.2,1659.0,Mustang,ES,7.0,310,other_owner
Ford,40818,Coupe,Used,18208.0,Automatic,Benzine,Dealer,5038,8.0,12.1,1659.0,Mustang,ES,3.0,457,first_owner
Ford,30690,Coupe,Used,46994.0,Automatic,Benzine,Dealer,2300,4.0,9.2,1659.0,Mustang,ES,7.0,314,other_owner
Ford,51490,Coupe,Used,13900.0,Automatic,Benzine,Dealer,5038,4.0,12.1,1659.0,Mustang,DE,3.0,450,first_owner
Ford,55490,Coupe,Used,28000.0,Manual,Benzine,Dealer,5000,4.0,6.757105659757972,1659.0,Mustang,ES,3.0,460,first_owner
Ford,30490,Coupe,Used,97810.0,Manual,Benzine,Dealer,2300,4.0,6.757105659757972,1659.0,Mustang,ES,6.0,310,first_owner
Ford,40818,Coupe,Used,18208.0,Automatic,Benzine,Dealer,5038,8.0,12.1,1659.0,Mustang,ES,3.0,457,first_owner
Ford,37000,Coupe,Used,22000.0,Automatic,Benzine,Dealer,2261,4.0,6.757105659757972,1662.0,Mustang,ES,1.0,291,first_owner
Ford,40818,Coupe,Used,18208.0,Automatic,Benzine,Dealer,5038,8.0,12.1,1659.0,Mustang,ES,3.0,457,first_owner
Ford,94900,Coupe,Used,35000.0,Manual,Benzine,Dealer,4,4.0,6.757105659757972,1659.0,Mustang,ES,3.0,450,first_owner
Ford,38500,Coupe,Used,49000.0,Automatic,Benzine,Dealer,2300,4.0,9.9,1617.0,Mustang,ES,4.0,314,first_owner
Ford,100000,Coupe,Used,3900.0,Manual,Benzine,Dealer,4,4.0,6.757105659757972,1659.0,Mustang,ES,4.0,450,first_owner
Ford,41500,Coupe,Used,9999.0,Automatic,Benzine,Dealer,4742,4.0,6.757105659757972,1659.0,Mustang,DE,56.0,200,other_owner
Ford,36995,Coupe,Used,87000.0,Manual,Benzine,Dealer,4951,4.0,8.6,1659.0,Mustang,ES,5.0,420,first_owner
Ford,29990,Coupe,Used,64736.0,Automatic,Benzine,Dealer,2300,4.0,9.2,1659.0,Mustang,ES,7.0,310,other_owner
Ford,63900,Coupe,Used,11500.0,Manual,Benzine,Dealer,5038,8.0,12.4,1651.0,Mustang,ES,0.0,460,first_owner
Ford,38500,Coupe,Used,1000.0,Automatic,Benzine,Dealer,2300,4.0,6.757105659757972,1659.0,Mustang,ES,4.0,317,first_owner
Ford,47900,Coupe,Used,16100.0,Automatic,Benzine,Dealer,5,4.0,12.1,1659.0,Mustang,ES,2.0,457,first_owner
Ford,47900,Coupe,Used,16100.0,Automatic,Benzine,Dealer,5,4.0,12.1,1659.0,Mustang,ES,2.0,457,first_owner
Ford,40818,Coupe,Used,18208.0,Automatic,Benzine,Dealer,5038,8.0,12.1,1659.0,Mustang,ES,3.0,457,first_owner
Ford,34990,Coupe,Used,53200.0,Automatic,Benzine,Dealer,4,4.0,6.757105659757972,1659.0,Mustang,FR,6.0,317,first_owner
Ford,31750,Coupe,Used,79000.0,Automatic,Benzine,Dealer,2261,4.0,6.757105659757972,1659.0,Mustang,DE,4.0,314,first_owner
Ford,42900,Coupe,Used,80578.0,Automatic,Benzine,Dealer,5,4.0,6.757105659757972,1659.0,Mustang,ES,5.0,417,first_owner
Ford,35980,Coupe,Used,50500.0,Automatic,Benzine,Dealer,2264,4.0,9.8,1659.0,Mustang,ES,4.0,317,first_owner
Ford,66990,Coupe,Pre-registered,7.0,Automatic,Benzine,Dealer,5038,4.0,12.6,1659.0,Mustang,DE,0.0,460,first_owner
Ford,38753,Coupe,Used,67000.0,Automatic,Benzine,Dealer,3700,4.0,6.757105659757972,1659.0,Mustang,ES,7.0,309,other_owner
Ford,66650,Coupe,Pre-registered,10.0,Automatic,Benzine,Dealer,5038,8.0,6.757105659757972,1659.0,Mustang,DE,0.0,449,first_owner
Ford,30490,Coupe,Used,97810.0,Manual,Benzine,Dealer,2300,4.0,6.757105659757972,1659.0,Mustang,ES,6.0,310,first_owner
Ford,40818,Coupe,Used,18208.0,Automatic,Benzine,Dealer,5038,8.0,12.1,1659.0,Mustang,ES,3.0,457,first_owner
Ford,49950,Coupe,Used,9999.0,Automatic,Benzine,Dealer,4742,4.0,6.757105659757972,1659.0,Mustang,DE,56.0,200,first_owner
Ford,29700,Coupe,Used,28334.0,Automatic,Benzine,Dealer,4735,4.0,6.757105659757972,1659.0,Mustang,DE,56.0,224,other_owner
Ford,44890,Coupe,Used,45500.0,Manual,Benzine,Dealer,5038,8.0,12.4,1651.0,Mustang,ES,3.0,457,first_owner
Ford,53950,Coupe,Used,400.0,Automatic,Benzine,Dealer,5038,4.0,11.8,1659.0,Mustang,DE,1.0,450,first_owner
Ford,40818,Coupe,Used,18208.0,Automatic,Benzine,Dealer,5038,8.0,12.1,1659.0,Mustang,ES,3.0,457,first_owner
Ford,67890,Coupe,Pre-registered,25.0,Automatic,Benzine,Dealer,5038,4.0,6.757105659757972,1659.0,Mustang,DE,0.0,460,first_owner
Ford,19990,Coupe,Used,118000.0,Manual,Benzine,Dealer,4000,4.0,6.757105659757972,1659.0,Mustang,ES,13.0,215,first_owner
Ford,48950,Coupe,Pre-registered,3500.0,Automatic,Benzine,Dealer,2300,4.0,6.2,1659.0,Mustang,ES,0.0,314,first_owner
Ford,19990,Coupe,Used,97000.0,Manual,Benzine,Dealer,4600,4.0,6.757105659757972,1659.0,Mustang,DE,17.0,305,other_owner
Ford,19990,Coupe,Used,118000.0,Manual,Benzine,Dealer,4000,4.0,6.757105659757972,1659.0,Mustang,ES,13.0,215,first_owner
Ford,69690,Coupe,Pre-registered,5.0,Automatic,Benzine,Dealer,5000,4.0,6.757105659757972,1659.0,Mustang,ES,0.0,460,first_owner
Ford,108900,Coupe,Used,8800.0,Manual,Benzine,Dealer,4,4.0,6.757105659757972,1659.0,Mustang,ES,2.0,450,first_owner
Ford,33490,Coupe,Used,58000.0,Automatic,Benzine,Dealer,4,4.0,6.757105659757972,1659.0,Mustang,ES,6.0,305,first_owner
Ford,19990,Coupe,Used,118000.0,Manual,Benzine,Dealer,4000,4.0,6.757105659757972,1659.0,Mustang,ES,13.0,215,first_owner
Ford,27800,Coupe,Used,89000.0,Manual,Benzine,Dealer,4,4.0,6.757105659757972,1659.0,Mustang,ES,16.0,305,first_owner
Ford,32900,Coupe,Used,82000.0,Manual,Benzine,Dealer,2300,4.0,6.757105659757972,1620.0,Mustang,ES,7.0,314,other_owner
Ford,52600,Coupe,Pre-registered,2.0,Automatic,Benzine,Dealer,5000,4.0,12.1,1659.0,Mustang,ES,0.0,457,first_owner
Ford,30490,Coupe,Used,97810.0,Manual,Benzine,Dealer,2300,4.0,6.757105659757972,1659.0,Mustang,ES,6.0,310,first_owner
Ford,5500,Coupe,Used,84000.0,Manual,Benzine,Dealer,1596,4.0,6.7,1388.0,Focus,DE,13.0,101,first_owner
Ford,37990,Coupe,Used,80000.0,Automatic,Benzine,Dealer,4,4.0,6.757105659757972,1659.0,Mustang,ES,5.0,441,first_owner
Ford,59300,Coupe,Pre-registered,5000.0,Automatic,Benzine,Dealer,5038,4.0,11.7,1659.0,Mustang,ES,0.0,460,first_owner
Ford,46500,Coupe,Used,50900.0,Manual,Benzine,Dealer,4,4.0,6.757105659757972,1659.0,Mustang,ES,13.0,551,first_owner
Ford,32990,Coupe,Used,59000.0,Automatic,Benzine,Dealer,4,4.0,6.757105659757972,1659.0,Mustang,ES,5.0,305,first_owner
Ford,29500,Coupe,Used,65000.0,Automatic,Benzine,Dealer,2300,4.0,9.9,1617.0,Mustang,ES,5.0,314,first_owner
Ford,13950,Coupe,Used,55319.0,Manual,Benzine,Dealer,4952,4.0,6.757105659757972,1659.0,Mustang,DE,8.0,424,first_owner
Ford,34900,Coupe,Used,115000.0,Automatic,Benzine,Private seller,2261,4.0,9.2,1737.0,Mustang,BE,4.0,290,first_owner
Ford,39200,Coupe,Used,23500.0,Automatic,Benzine,Private seller,4,8.0,6.757105659757972,1659.0,Mustang,DE,2.0,450,other_owner
Ford,100500,Coupe,Used,3944.0,Manual,Benzine,Private seller,4951,8.0,12.6,1921.0,Mustang,BE,2.0,526,other_owner
Ford,38990,Coupe,Used,16878.0,Manual,Benzine,Dealer,5038,4.0,6.757105659757972,1659.0,Mustang,DE,4.0,466,first_owner
Ford,23500,Coupe,Used,60000.0,Automatic,Benzine,Private seller,2300,4.0,9.8,1653.0,Mustang,DE,7.0,317,other_owner
Ford,17950,Coupe,Used,167331.0,Manual,Benzine,Dealer,3700,4.0,6.757105659757972,1659.0,Mustang,DE,9.0,305,first_owner
Ford,25500,Coupe,Used,79333.0,Automatic,Benzine,Private seller,2261,4.0,6.757105659757972,1737.0,Mustang,other,4.0,290,first_owner
Ford,31900,Off-Road/Pick-up,Used,9500.0,Automatic,Diesel,Dealer,2500,4.0,1.2,1773.0,Kuga,ES,1.0,224,first_owner
Ford,8450,Off-Road/Pick-up,Used,156327.0,Manual,Diesel,Dealer,1997,4.0,5.9,1573.0,Kuga,BE,10.0,136,first_owner
Ford,9899,Off-Road/Pick-up,Used,173369.0,Automatic,Diesel,Dealer,1997,4.0,6.757105659757972,1680.0,Kuga,DE,10.0,163,other_owner
Ford,9899,Off-Road/Pick-up,Used,114090.0,Manual,Benzine,Dealer,2521,4.0,9.9,1680.0,Kuga,DE,13.0,200,other_owner
Ford,8490,Off-Road/Pick-up,Used,129987.0,Manual,Diesel,Dealer,1997,4.0,6.1,1573.0,Kuga,DE,13.0,136,first_owner
Ford,17000,Off-Road/Pick-up,Used,115102.0,Manual,Benzine,Dealer,1498,4.0,6.757105659757972,1615.0,Kuga,BE,4.0,120,first_owner
Ford,12500,Off-Road/Pick-up,Used,180000.0,Manual,Diesel,Dealer,1997,4.0,4.7,1614.0,Kuga,ES,6.0,150,first_owner
Ford,16990,Off-Road/Pick-up,Used,99000.0,Manual,Diesel,Dealer,1498,4.0,5.4,1691.0,Kuga,BE,4.0,120,first_owner
Ford,13450,Off-Road/Pick-up,Used,150000.0,Manual,Diesel,Dealer,1997,4.0,4.7,1682.0,Kuga,DE,7.0,150,first_owner
Ford,13980,Off-Road/Pick-up,Used,144353.0,Manual,Diesel,Dealer,1997,4.0,5.2,1682.0,Kuga,DE,7.0,150,other_owner
Ford,17999,Off-Road/Pick-up,Used,99900.0,Manual,Diesel,Dealer,1997,4.0,5.2,1702.0,Kuga,BE,5.0,150,first_owner
Ford,32900,Off-Road/Pick-up,Pre-registered,5000.0,Automatic,Electric,Dealer,2,4.0,6.757105659757972,1680.0,Kuga,ES,1.0,224,first_owner
Ford,16980,Off-Road/Pick-up,Used,117592.0,Manual,Diesel,Dealer,1997,4.0,6.757105659757972,1680.0,Kuga,DE,4.0,150,first_owner
Ford,31490,Off-Road/Pick-up,Demonstration,52500.0,Automatic,Benzine,Dealer,2488,4.0,1.2,1843.0,Kuga,DE,2.0,224,first_owner
Ford,19400,Off-Road/Pick-up,Used,113000.0,Automatic,Diesel,Dealer,1997,4.0,5.2,1680.0,Kuga,DE,5.0,179,first_owner
Ford,53500,Off-Road/Pick-up,Pre-registered,260.0,Automatic,Benzine,Dealer,5038,4.0,6.757105659757972,1659.0,Mustang,ES,0.0,457,first_owner
Ford,71250,Off-Road/Pick-up,Used,16458.0,Automatic,Electric,Dealer,4,4.0,6.757105659757972,2218.0,Mustang,ES,1.0,351,first_owner
Ford,39900,Off-Road/Pick-up,Pre-registered,3.0,Automatic,Electric,Dealer,2500,4.0,6.757105659757972,1680.0,Kuga,ES,0.0,224,first_owner
Ford,16990,Off-Road/Pick-up,Used,99898.0,Manual,Diesel,Dealer,1997,4.0,5.2,1680.0,Kuga,DE,6.0,150,first_owner
Ford,13980,Off-Road/Pick-up,Used,120136.0,Manual,Diesel,Dealer,1997,4.0,4.7,1682.0,Kuga,DE,7.0,150,first_owner
Ford,29680,Off-Road/Pick-up,Used,24940.0,Manual,Diesel,Dealer,1997,4.0,6.757105659757972,1680.0,Kuga,DE,2.0,150,first_owner
Ford,17940,Off-Road/Pick-up,Used,99031.0,Automatic,Diesel,Dealer,1498,4.0,6.757105659757972,1591.0,Kuga,DE,4.0,120,first_owner
Ford,13990,Off-Road/Pick-up,Used,136372.0,Automatic,Diesel,Dealer,1997,4.0,6.2,1707.0,Kuga,DE,8.0,163,first_owner
Ford,18800,Off-Road/Pick-up,Used,94800.0,Manual,Diesel,Dealer,1997,4.0,4.7,1680.0,Kuga,DE,7.0,150,first_owner
Ford,35990,Off-Road/Pick-up,Demonstration,55000.0,Automatic,Benzine,Dealer,2488,4.0,1.2,1844.0,Kuga,DE,2.0,224,first_owner
Ford,18990,Off-Road/Pick-up,Used,117500.0,Manual,Diesel,Dealer,1997,4.0,5.2,1702.0,Kuga,DE,5.0,150,first_owner
Ford,26450,Off-Road/Pick-up,Used,9653.0,Manual,Diesel,Dealer,1995,4.0,4.3,1680.0,Kuga,DE,2.0,150,first_owner
Ford,22980,Off-Road/Pick-up,Used,57000.0,Automatic,Benzine,Dealer,1998,4.0,8.7,1777.0,Kuga,DE,4.0,242,other_owner
Ford,14980,Off-Road/Pick-up,Used,135000.0,Automatic,Diesel,Dealer,1997,4.0,5.2,1680.0,Kuga,DE,7.0,179,other_owner
Ford,31550,Off-Road/Pick-up,Used,22900.0,Manual,Diesel,Dealer,1997,4.0,4.3,1680.0,Kuga,DE,2.0,150,first_owner
Ford,22490,Off-Road/Pick-up,Used,47000.0,Manual,Benzine,Dealer,1498,4.0,6.2,1579.0,Kuga,DE,3.0,150,first_owner
Ford,27890,Off-Road/Pick-up,Used,35000.0,Automatic,Benzine,Dealer,1999,4.0,9.5,1680.0,Kuga,DE,3.0,230,first_owner
Ford,19990,Off-Road/Pick-up,Used,26893.0,Manual,Diesel,Dealer,1997,4.0,6.757105659757972,1680.0,Kuga,DE,4.0,150,first_owner
Ford,15890,Off-Road/Pick-up,Used,124827.0,Automatic,Diesel,Dealer,1997,4.0,4.9,1680.0,Kuga,ES,5.0,150,first_owner
Ford,22990,Off-Road/Pick-up,Used,106564.0,Automatic,Diesel,Dealer,1997,4.0,6.757105659757972,1716.0,Kuga,DE,3.0,179,first_owner
Ford,19900,Off-Road/Pick-up,Used,50228.0,Manual,Benzine,Dealer,1498,4.0,6.757105659757972,1680.0,Kuga,DE,3.0,150,first_owner
Ford,27450,Off-Road/Pick-up,Used,29320.0,Manual,Diesel,Dealer,1997,4.0,4.3,1680.0,Kuga,DE,2.0,150,first_owner
Ford,19888,Off-Road/Pick-up,Used,68276.0,Manual,Benzine,Dealer,1498,4.0,6.3,1579.0,Kuga,DE,4.0,150,first_owner
